# statink_id,rotation_period,shift_start,shift_start,splatnet_number,stage_key,stage_name,clear_wave,fail_reason,fail_reason,hazard_level,title_before,title_before,title_before,title_after,title_after,title_after,w1_event,w1_event,w1_water,w1_water,w1_quota,w1_delivers,w1_appearances,w1_pwr_eggs,w2_event,w2_event,w2_water,w2_water,w2_quota,w2_delivers,w2_appearances,w2_pwr_eggs,w3_event,w3_event,w3_water,w3_water,w3_quota,w3_delivers,w3_appearances,w3_pwr_eggs,player_id,player_name,player_w1_weapon,player_w1_weapon,player_w2_weapon,player_w2_weapon,player_w3_weapon,player_w3_weapon,player_special,player_special,player_w1_sp_use,player_w2_sp_use,player_w3_sp_use,player_rescues,player_rescued,player_golden_eggs,player_power_eggs,mate1_id,mate1_name,mate1_w1_weapon,mate1_w1_weapon,mate1_w2_weapon,mate1_w2_weapon,mate1_w3_weapon,mate1_w3_weapon,mate1_special,mate1_special,mate1_w1_sp_use,mate1_w2_sp_use,mate1_w3_sp_use,mate1_rescues,mate1_rescued,mate1_golden_eggs,mate1_power_eggs,mate2_id,mate2_name,mate2_w1_weapon,mate2_w1_weapon,mate2_w2_weapon,mate2_w2_weapon,mate2_w3_weapon,mate2_w3_weapon,mate2_special,mate2_special,mate2_w1_sp_use,mate2_w2_sp_use,mate2_w3_sp_use,mate2_rescues,mate2_rescued,mate2_golden_eggs,mate2_power_eggs,mate3_id,mate3_name,mate3_w1_weapon,mate3_w1_weapon,mate3_w2_weapon,mate3_w2_weapon,mate3_w3_weapon,mate3_w3_weapon,mate3_special,mate3_special,mate3_w1_sp_use,mate3_w2_sp_use,mate3_w3_sp_use,mate3_rescues,mate3_rescued,mate3_golden_eggs,mate3_power_eggs,drizzler_appearances,drizzler_player_kills,drizzler_mate1_kills,drizzler_mate2_kills,drizzler_mate3_kills,flyfish_appearances,flyfish_player_kills,flyfish_mate1_kills,flyfish_mate2_kills,flyfish_mate3_kills,goldie_appearances,goldie_player_kills,goldie_mate1_kills,goldie_mate2_kills,goldie_mate3_kills,griller_appearances,griller_player_kills,griller_mate1_kills,griller_mate2_kills,griller_mate3_kills,maws_appearances,maws_player_kills,maws_mate1_kills,maws_mate2_kills,maws_mate3_kills,scrapper_appearances,scrapper_player_kills,scrapper_mate1_kills,scrapper_mate2_kills,scrapper_mate3_kills,steel_eel_appearances,steel_eel_player_kills,steel_eel_mate1_kills,steel_eel_mate2_kills,steel_eel_mate3_kills,steelhead_appearances,steelhead_player_kills,steelhead_mate1_kills,steelhead_mate2_kills,steelhead_mate3_kills,stinger_appearances,stinger_player_kills,stinger_mate1_kills,stinger_mate2_kills,stinger_mate3_kills
38860,215460,1551315854,2019-02-27T20:04:14-05:00,837,polaris,Ruins of Ark Polaris,2,wipe_out,Wipe out,107.0,profreshional,Profreshional,70,profreshional,Profreshional,70,mothership,The Mothership,high,High Tide,13,52,40,745,,,normal,Mid Tide,14,18,15,394,,,high,High Tide,16,21,15,688,aeda69d2070fafb6,MunchCass,kelvin525,Glooga Dualies,pablo,Inkbrush,hydra,Hydra Splatling,presser,Sting Ray,0,0,0,3,5,26,384,94de3183d95d4310,♪Еmilу♪●ω●,hydra,Hydra Splatling,rapid,Rapid Blaster,kelvin525,Glooga Dualies,pitcher,Splat-Bomb Launcher,0,0,2,8,3,17,410,c7ef149ba3440587,dos,rapid,Rapid Blaster,kelvin525,Glooga Dualies,pablo,Inkbrush,chakuchi,Splashdown,0,1,1,4,5,12,628,ba13c9135bc5302d,CanOfTuna,pablo,Inkbrush,hydra,Hydra Splatling,rapid,Rapid Blaster,jetpack,Inkjet,0,0,2,1,3,16,405,5,,2,,,7,,,1,,0,,,,,0,,,,,5,1,1,1,1,6,1,,1,1,2,,1,1,,3,,1,,,0,,,,
46085,215679,1552912110,2019-03-18T08:28:30-04:00,838,tokishirazu,Salmonid Smokeyard,3,,,123.2,profreshional,Profreshional,40,profreshional,Profreshional,60,,,normal,Mid Tide,14,33,23,770,,,low,Low Tide,16,42,35,827,,,high,High Tide,18,39,31,874,aeda69d2070fafb6,CasstheFae,splatroller,Splat Roller,bucketslosher,Slosher,rapid,Rapid Blaster,chakuchi,Splashdown,0,0,0,0,5,24,463,ab4b852e8efc6b42,S. Aureus,rapid,Rapid Blaster,bold,Sploosh-o-matic,splatroller,Splat Roller,jetpack,Inkjet,0,0,2,7,4,19,774,b4563f53e231d74c,Leoid◎Sad,bold,Sploosh-o-matic,splatroller,Splat Roller,bucketslosher,Slosher,presser,Sting Ray,0,0,2,8,1,32,755,4ed77d58759e69da,ZIGZAG,bucketslosher,Slosher,rapid,Rapid Blaster,bold,Sploosh-o-matic,pitcher,Splat-Bomb Launcher,0,0,2,0,5,14,479,4,,1,2,,6,,,2,,0,,,,,0,,,,,16,3,3,8,2,4,1,,,3,7,,3,3,1,4,,2,2,,4,,,1,2
46086,215679,1552912599,2019-03-18T08:36:39-04:00,839,tokishirazu,Salmonid Smokeyard,3,,,95.0,profreshional,Profreshional,60,profreshional,Profreshional,80,,,low,Low Tide,12,21,20,505,griller,The Griller,normal,Mid Tide,13,25,25,763,rush,Rush,normal,Mid Tide,15,27,27,1240,aeda69d2070fafb6,CasstheFae,rapid,Rapid Blaster,bucketslosher,Slosher,bold,Sploosh-o-matic,presser,Sting Ray,0,0,0,6,5,21,798,e8d35ca34d6ab312,Duwang,splatroller,Splat Roller,bold,Sploosh-o-matic,bucketslosher,Slosher,chakuchi,Splashdown,0,1,1,5,4,12,685,75c12d280b8fef2c,RoboMike,bucketslosher,Slosher,splatroller,Splat Roller,rapid,Rapid Blaster,pitcher,Splat-Bomb Launcher,0,0,2,2,11,15,324,af01a2ef9a15d740,[Wut]Blank,bold,Sploosh-o-matic,rapid,Rapid Blaster,splatroller,Splat Roller,jetpack,Inkjet,0,2,0,9,2,24,701,1,,,,,0,,,,,10,4,1,2,2,7,2,2,1,,3,1,,1,1,2,,1,,1,1,,,,1,2,,,,1,1,,,,1
46087,215679,1552937807,2019-03-18T15:36:47-04:00,840,tokishirazu,Salmonid Smokeyard,0,wipe_out,Wipe out,133.4,profreshional,Profreshional,80,profreshional,Profreshional,60,rush,Rush,high,High Tide,15,27,14,1474,,,,,17,,,,,,,,19,,,,aeda69d2070fafb6,CasstheFae,splatroller,Splat Roller,,,,,chakuchi,Splashdown,0,,,1,2,4,368,d3027e084aaccd7f,hecate,bucketslosher,Slosher,,,,,presser,Sting Ray,0,,,1,1,3,341,5eb3ec55c303090d,Fetus,bold,Sploosh-o-matic,,,,,pitcher,Splat-Bomb Launcher,0,,,2,1,6,335,503e5927e7597023,[WUT]Inkby,rapid,Rapid Blaster,,,,,jetpack,Inkjet,1,,,1,1,1,430,0,,,,,0,,,,,10,4,2,3,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,
46088,215679,1552937963,2019-03-18T15:39:23-04:00,841,tokishirazu,Salmonid Smokeyard,3,,,116.0,profreshional,Profreshional,60,profreshional,Profreshional,80,,,high,High Tide,14,33,33,1154,,,normal,Mid Tide,15,24,18,607,,,normal,Mid Tide,17,33,25,809,aeda69d2070fafb6,CasstheFae,bold,Sploosh-o-matic,bucketslosher,Slosher,splatroller,Splat Roller,chakuchi,Splashdown,0,0,0,2,5,31,622,d3027e084aaccd7f,hecate,splatroller,Splat Roller,rapid,Rapid Blaster,bucketslosher,Slosher,presser,Sting Ray,0,0,2,7,3,17,809,fa5ff4fb42d6d681,◆Θskarr◇,bucketslosher,Slosher,bold,Sploosh-o-matic,rapid,Rapid Blaster,jetpack,Inkjet,0,1,1,2,4,18,530,f2296db33316aabc,Mari,rapid,Rapid Blaster,splatroller,Splat Roller,bold,Sploosh-o-matic,pitcher,Splat-Bomb Launcher,0,0,2,4,3,10,609,6,1,2,1,,5,,1,,1,0,,,,,0,,,,,8,2,,4,1,6,2,1,1,2,7,2,2,1,1,3,1,,,,7,1,,1,2
46089,215679,1552938443,2019-03-18T15:47:23-04:00,842,tokishirazu,Salmonid Smokeyard,0,wipe_out,Wipe out,117.0,profreshional,Profreshional,80,profreshional,Profreshional,70,rush,Rush,normal,Mid Tide,10,27,12,1009,,,,,15,,,,,,,,17,,,,aeda69d2070fafb6,CasstheFae,splatroller,Splat Roller,,,,,presser,Sting Ray,0,,,0,2,8,294,d3027e084aaccd7f,hecate,bold,Sploosh-o-matic,,,,,jetpack,Inkjet,0,,,3,0,3,461,dbdf8bfc58db8617,milky,bucketslosher,Slosher,,,,,pitcher,Splat-Bomb Launcher,0,,,0,1,1,254,f1732b3bcea677fd,Shenice,rapid,Rapid Blaster,,,,,chakuchi,Splashdown,0,,,0,0,0,0,0,,,,,0,,,,,10,4,3,2,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,
46090,215679,1552938602,2019-03-18T15:50:02-04:00,843,tokishirazu,Salmonid Smokeyard,3,,,130.2,profreshional,Profreshional,70,profreshional,Profreshional,90,,,normal,Mid Tide,15,33,28,703,,,low,Low Tide,16,33,25,1013,,,high,High Tide,18,36,22,954,aeda69d2070fafb6,CasstheFae,rapid,Rapid Blaster,bold,Sploosh-o-matic,splatroller,Splat Roller,chakuchi,Splashdown,0,0,0,1,2,28,566,d3027e084aaccd7f,hecate,bucketslosher,Slosher,rapid,Rapid Blaster,bold,Sploosh-o-matic,presser,Sting Ray,0,0,2,3,4,14,905,21d4e024b62006f7,JMP,bold,Sploosh-o-matic,splatroller,Splat Roller,bucketslosher,Slosher,jetpack,Inkjet,0,0,2,4,1,13,703,e1ff291a0562872b,Μτ★ XShαde,splatroller,Splat Roller,bucketslosher,Slosher,rapid,Rapid Blaster,pitcher,Splat-Bomb Launcher,0,0,0,1,2,20,496,8,1,2,1,,6,,1,3,,0,,,,,0,,,,,5,,1,1,2,8,3,2,1,1,5,3,2,,,5,,1,3,,8,2,2,3,
46091,215679,1552939033,2019-03-18T15:57:13-04:00,844,tokishirazu,Salmonid Smokeyard,3,,,110.4,profreshional,Profreshional,90,profreshional,Profreshional,110,,,normal,Mid Tide,13,33,24,877,,,normal,Mid Tide,14,36,28,988,,,normal,Mid Tide,16,42,35,973,aeda69d2070fafb6,CasstheFae,bold,Sploosh-o-matic,bucketslosher,Slosher,rapid,Rapid Blaster,chakuchi,Splashdown,0,0,2,1,2,33,540,d3027e084aaccd7f,hecate,bucketslosher,Slosher,bold,Sploosh-o-matic,splatroller,Splat Roller,presser,Sting Ray,0,0,1,1,0,20,832,7406886a2505aef5,uni wolf,splatroller,Splat Roller,rapid,Rapid Blaster,bold,Sploosh-o-matic,jetpack,Inkjet,0,0,1,2,1,15,737,aec6700c48208078,Kimura,rapid,Rapid Blaster,splatroller,Splat Roller,bucketslosher,Slosher,pitcher,Splat-Bomb Launcher,0,0,2,0,1,19,729,2,,1,,,6,4,,1,,0,,,,,0,,,,,9,3,1,2,3,4,1,1,,2,6,1,3,1,1,5,,3,1,1,7,2,1,,4
46092,215679,1552939516,2019-03-18T16:05:16-04:00,845,tokishirazu,Salmonid Smokeyard,2,time_limit,Time is up,120.0,profreshional,Profreshional,110,profreshional,Profreshional,110,,,high,High Tide,14,36,24,885,,,normal,Mid Tide,15,33,32,777,,,high,High Tide,17,30,14,893,aeda69d2070fafb6,CasstheFae,rapid,Rapid Blaster,bucketslosher,Slosher,bold,Sploosh-o-matic,chakuchi,Splashdown,0,0,1,1,2,22,642,d3027e084aaccd7f,hecate,bucketslosher,Slosher,splatroller,Splat Roller,rapid,Rapid Blaster,jetpack,Inkjet,0,0,1,3,2,14,617,00ff9d92626a88a1,evilcheez,splatroller,Splat Roller,bold,Sploosh-o-matic,bucketslosher,Slosher,pitcher,Splat-Bomb Launcher,0,0,2,0,3,16,685,69cb56fd578b1df0,CaptainKid,bold,Sploosh-o-matic,rapid,Rapid Blaster,splatroller,Splat Roller,presser,Sting Ray,0,0,1,4,1,18,611,10,,6,1,,7,1,1,1,1,0,,,,,0,,,,,2,,1,1,,6,3,1,2,,5,1,1,1,2,8,2,2,1,,4,1,,2,1
46093,215679,1552939958,2019-03-18T16:12:38-04:00,846,tokishirazu,Salmonid Smokeyard,3,,,151.0,profreshional,Profreshional,110,profreshional,Profreshional,130,,,high,High Tide,17,30,24,960,,,high,High Tide,18,42,27,1116,,,normal,Mid Tide,20,39,27,770,aeda69d2070fafb6,CasstheFae,bold,Sploosh-o-matic,bucketslosher,Slosher,splatroller,Splat Roller,presser,Sting Ray,0,0,1,5,7,31,617,d3027e084aaccd7f,hecate,bucketslosher,Slosher,bold,Sploosh-o-matic,rapid,Rapid Blaster,pitcher,Splat-Bomb Launcher,0,0,2,3,4,20,883,373e8f83efa43e78,F4D3,rapid,Rapid Blaster,splatroller,Splat Roller,bold,Sploosh-o-matic,chakuchi,Splashdown,0,2,0,5,2,14,709,bd2afc0c2c6dca3a,Bari,splatroller,Splat Roller,rapid,Rapid Blaster,bucketslosher,Slosher,jetpack,Inkjet,0,0,2,5,5,13,637,9,1,2,1,,7,,,1,2,0,,,,,0,,,,,11,2,6,1,1,6,2,2,2,,3,,1,,1,10,,4,1,2,5,,1,,4
46718,215700,1553120126,2019-03-20T18:15:26-04:00,847,shaketoba,Lost Outpost,3,,,124.0,profreshional,Profreshional,100,profreshional,Profreshional,120,,,normal,Mid Tide,14,27,19,659,,,high,High Tide,16,33,25,812,,,normal,Mid Tide,18,42,29,712,aeda69d2070fafb6,CasstheFae,maneuver,Splat Dualies,splatspinner,Mini Splatling,nzap85,N-ZAP '85,presser,Sting Ray,0,0,1,2,5,26,565,b7181ecd8b708dc5,KC∵Kipai,splatspinner,Mini Splatling,nzap85,N-ZAP '85,squiclean_a,Classic Squiffer,pitcher,Splat-Bomb Launcher,0,1,1,2,4,17,408,a74831d997338d02,KC∵мει™,nzap85,N-ZAP '85,squiclean_a,Classic Squiffer,maneuver,Splat Dualies,chakuchi,Splashdown,0,1,1,5,2,16,723,78c564377409e140,Buttons,squiclean_a,Classic Squiffer,maneuver,Splat Dualies,splatspinner,Mini Splatling,jetpack,Inkjet,0,0,2,5,3,14,487,6,1,,3,1,6,,1,,1,0,,,,,0,,,,,7,1,1,,5,8,2,1,1,3,6,4,,1,1,5,,2,2,,7,,,3,3
46719,215700,1553120610,2019-03-20T18:23:30-04:00,848,shaketoba,Lost Outpost,2,time_limit,Time is up,120.4,profreshional,Profreshional,120,profreshional,Profreshional,120,mothership,The Mothership,normal,Mid Tide,14,24,18,625,,,normal,Mid Tide,15,36,29,750,,,low,Low Tide,17,24,15,485,aeda69d2070fafb6,CasstheFae,squiclean_a,Classic Squiffer,splatspinner,Mini Splatling,maneuver,Splat Dualies,chakuchi,Splashdown,0,0,1,4,3,21,404,b7181ecd8b708dc5,KC∵Kipai,nzap85,N-ZAP '85,maneuver,Splat Dualies,squiclean_a,Classic Squiffer,presser,Sting Ray,0,0,1,2,3,14,422,a74831d997338d02,KC∵мει™,splatspinner,Mini Splatling,squiclean_a,Classic Squiffer,nzap85,N-ZAP '85,jetpack,Inkjet,0,0,2,5,4,10,526,e38ded0b7e7d1a26,redbear231,maneuver,Splat Dualies,nzap85,N-ZAP '85,splatspinner,Mini Splatling,pitcher,Splat-Bomb Launcher,1,0,1,3,4,19,508,1,,,,,3,,1,,,0,,,,,0,,,,,8,1,1,2,2,5,5,,,,3,,2,1,,6,1,2,,,4,,1,1,
46720,215700,1553121024,2019-03-20T18:30:24-04:00,849,shaketoba,Lost Outpost,1,wipe_out,Wipe out,128.0,profreshional,Profreshional,120,profreshional,Profreshional,110,,,high,High Tide,15,33,30,811,rush,Rush,normal,Mid Tide,16,9,4,481,,,,,18,,,,aeda69d2070fafb6,CasstheFae,nzap85,N-ZAP '85,squiclean_a,Classic Squiffer,,,presser,Sting Ray,0,0,,2,0,16,313,b7181ecd8b708dc5,KC∵Kipai,squiclean_a,Classic Squiffer,maneuver,Splat Dualies,,,pitcher,Splat-Bomb Launcher,0,0,,0,2,4,188,a74831d997338d02,KC∵мει™,maneuver,Splat Dualies,splatspinner,Mini Splatling,,,chakuchi,Splashdown,0,0,,0,1,7,449,9b4687fa5476ccfe,Emily,splatspinner,Mini Splatling,nzap85,N-ZAP '85,,,jetpack,Inkjet,0,0,,1,0,7,342,2,,1,,,1,,,,,5,,1,,2,0,,,,,4,1,1,,2,2,,,1,1,3,1,,2,,0,,,,,1,,,1,
46721,215700,1553121402,2019-03-20T18:36:42-04:00,850,shaketoba,Lost Outpost,0,time_limit,Time is up,99.4,profreshional,Profreshional,110,profreshional,Profreshional,90,,,normal,Mid Tide,12,21,10,441,,,,,13,,,,,,,,15,,,,aeda69d2070fafb6,CasstheFae,splatspinner,Mini Splatling,,,,,jetpack,Inkjet,0,,,0,2,2,127,b7181ecd8b708dc5,KC∵Kipai,squiclean_a,Classic Squiffer,,,,,pitcher,Splat-Bomb Launcher,0,,,0,2,2,95,64351af4f93ceaf3,Boa,maneuver,Splat Dualies,,,,,chakuchi,Splashdown,0,,,5,1,2,158,b2ade13edec3cbba,Amún,nzap85,N-ZAP '85,,,,,presser,Sting Ray,0,,,1,1,4,61,1,,,,1,2,1,,,,0,,,,,0,,,,,0,,,,,3,,1,,,2,1,,1,,0,,,,,2,,1,1,
47262,215721,1553282793,2019-03-22T15:26:33-04:00,851,donburako,Marooner's Bay,3,,,101.0,profreshional,Profreshional,40,profreshional,Profreshional,60,,,normal,Mid Tide,13,27,16,618,,,normal,Mid Tide,14,24,14,635,cohock_charge,Cohock Charge,low,Low Tide,16,36,17,1586,aeda69d2070fafb6,CasstheFae,wakaba,Splattershot Jr.,parashelter,Splat Brella,barrelspinner,Heavy Splatling,jetpack,Inkjet,0,0,0,3,3,17,405,073138cf6d95a894,★Jimbles★½,barrelspinner,Heavy Splatling,hotblaster,Blaster,parashelter,Splat Brella,pitcher,Splat-Bomb Launcher,0,0,2,1,0,15,740,58d2987f73a50c25,GayRobot,parashelter,Splat Brella,wakaba,Splattershot Jr.,hotblaster,Blaster,presser,Sting Ray,0,0,1,2,3,6,1073,db8d82bb6001ceb7,killer89XD,hotblaster,Blaster,barrelspinner,Heavy Splatling,wakaba,Splattershot Jr.,chakuchi,Splashdown,0,0,0,2,2,9,621,9,1,2,2,1,6,,,1,,0,,,,,0,,,,,7,1,1,2,2,2,,2,,,3,,,3,,3,,1,,1,9,2,3,3,1
47263,215721,1553283235,2019-03-22T15:33:55-04:00,852,donburako,Marooner's Bay,3,,,106.0,profreshional,Profreshional,60,profreshional,Profreshional,80,,,normal,Mid Tide,13,24,18,540,griller,The Griller,normal,Mid Tide,14,35,19,804,fog,Fog,normal,Mid Tide,16,32,22,662,aeda69d2070fafb6,CasstheFae,hotblaster,Blaster,parashelter,Splat Brella,wakaba,Splattershot Jr.,chakuchi,Splashdown,0,0,0,1,1,19,415,073138cf6d95a894,★Jimbles★½,barrelspinner,Heavy Splatling,wakaba,Splattershot Jr.,parashelter,Splat Brella,presser,Sting Ray,0,0,1,3,1,14,501,58d2987f73a50c25,GayRobot,wakaba,Splattershot Jr.,hotblaster,Blaster,barrelspinner,Heavy Splatling,pitcher,Splat-Bomb Launcher,0,0,0,0,1,12,681,4529bcdc454e2cca,Will,parashelter,Splat Brella,barrelspinner,Heavy Splatling,hotblaster,Blaster,jetpack,Inkjet,0,1,1,1,2,14,409,4,,1,1,,2,,,1,,3,,1,1,,8,2,1,2,2,4,,1,2,,3,,2,,1,3,,1,2,,3,,,1,1,4,3,1,,
47264,215721,1553283679,2019-03-22T15:41:19-04:00,853,donburako,Marooner's Bay,3,,,124.0,profreshional,Profreshional,80,profreshional,Profreshional,100,,,normal,Mid Tide,14,30,21,692,,,normal,Mid Tide,16,39,20,617,,,high,High Tide,13,51,26,1178,aeda69d2070fafb6,CasstheFae,barrelspinner,Heavy Splatling,parashelter,Splat Brella,hotblaster,Blaster,pitcher,Splat-Bomb Launcher,0,0,1,0,1,25,525,073138cf6d95a894,★Jimbles★½,wakaba,Splattershot Jr.,barrelspinner,Heavy Splatling,parashelter,Splat Brella,jetpack,Inkjet,0,1,1,1,2,17,726,58d2987f73a50c25,GayRobot,hotblaster,Blaster,wakaba,Splattershot Jr.,barrelspinner,Heavy Splatling,presser,Sting Ray,0,0,2,3,0,10,677,d3027e084aaccd7f,firestar,parashelter,Splat Brella,hotblaster,Blaster,wakaba,Splattershot Jr.,chakuchi,Splashdown,0,0,0,0,1,15,559,6,,2,1,2,7,,1,,3,0,,,,,0,,,,,5,3,,1,1,5,,2,1,2,8,,2,4,2,9,1,1,4,3,5,3,2,,
47265,215721,1553284112,2019-03-22T15:48:32-04:00,854,donburako,Marooner's Bay,3,,,128.0,profreshional,Profreshional,100,profreshional,Profreshional,120,rush,Rush,normal,Mid Tide,15,33,27,1550,,,normal,Mid Tide,16,33,20,632,,,normal,Mid Tide,18,42,20,708,aeda69d2070fafb6,CasstheFae,hotblaster,Blaster,parashelter,Splat Brella,barrelspinner,Heavy Splatling,presser,Sting Ray,0,0,1,1,3,14,461,073138cf6d95a894,★Jimbles★½,wakaba,Splattershot Jr.,hotblaster,Blaster,parashelter,Splat Brella,jetpack,Inkjet,0,0,1,1,3,21,641,58d2987f73a50c25,GayRobot,parashelter,Splat Brella,barrelspinner,Heavy Splatling,wakaba,Splattershot Jr.,pitcher,Splat-Bomb Launcher,0,0,1,3,3,9,1150,adcda245528f0429,Copy,barrelspinner,Heavy Splatling,wakaba,Splattershot Jr.,hotblaster,Blaster,chakuchi,Splashdown,1,0,1,4,0,23,638,4,,,1,1,4,,,1,2,13,,2,4,5,0,,,,,3,,1,1,1,4,1,,,1,6,2,2,1,,8,,3,2,2,3,1,1,,1
47294,215721,1553284559,2019-03-22T15:55:59-04:00,855,donburako,Marooner's Bay,2,time_limit,Time is up,129.0,profreshional,Profreshional,120,profreshional,Profreshional,120,mothership,The Mothership,low,Low Tide,15,51,30,817,,,normal,Mid Tide,16,45,28,651,griller,The Griller,normal,Mid Tide,18,30,17,897,aeda69d2070fafb6,CasstheFae,barrelspinner,Heavy Splatling,hotblaster,Blaster,parashelter,Splat Brella,jetpack,Inkjet,1,0,0,1,2,24,416,073138cf6d95a894,★Jimbles★½,wakaba,Splattershot Jr.,parashelter,Splat Brella,barrelspinner,Heavy Splatling,presser,Sting Ray,0,1,1,2,2,19,446,58d2987f73a50c25,GayRobot,parashelter,Splat Brella,wakaba,Splattershot Jr.,hotblaster,Blaster,chakuchi,Splashdown,0,0,1,2,2,12,871,d3027e084aaccd7f,firestar,hotblaster,Blaster,barrelspinner,Heavy Splatling,wakaba,Splattershot Jr.,pitcher,Splat-Bomb Launcher,0,0,0,1,0,22,632,1,,,,1,1,,,1,,0,,,,,8,,1,,5,5,2,1,,2,1,,1,,,3,,,3,,3,,2,,1,1,1,,,
58468,215808,1553919778,2019-03-30T00:22:58-04:00,856,donburako,Marooner's Bay,2,wipe_out,Wipe out,104.0,profreshional,Profreshional,80,profreshional,Profreshional,80,cohock_charge,Cohock Charge,low,Low Tide,13,33,16,1364,,,normal,Mid Tide,14,24,17,471,,,low,Low Tide,16,18,13,418,aeda69d2070fafb6,CasstheFae,furo,Bloblobber,nzap85,N-ZAP '85,pablo,Inkbrush,pitcher,Splat-Bomb Launcher,0,0,0,2,2,16,580,352b13a429f9a48c,beepboop:),pablo,Inkbrush,hydra,Hydra Splatling,furo,Bloblobber,presser,Sting Ray,0,0,1,1,2,5,720,abb4f5e71910e3ff,(Xd) Squig,nzap85,N-ZAP '85,pablo,Inkbrush,hydra,Hydra Splatling,chakuchi,Splashdown,0,0,0,0,1,15,332,f2352443dca1362b,greenbeabs,hydra,Hydra Splatling,furo,Bloblobber,nzap85,N-ZAP '85,jetpack,Inkjet,2,0,0,3,1,10,621,5,,1,1,,6,1,1,,1,0,,,,,0,,,,,5,,,4,1,4,1,1,1,,4,1,,,2,9,1,,2,2,5,2,,,2
58469,216093,1555968599,2019-04-22T17:29:59-04:00,857,polaris,Ruins of Ark Polaris,1,wipe_out,Wipe out,110.6,profreshional,Profreshional,40,profreshional,Profreshional,30,,,high,High Tide,13,27,27,936,,,low,Low Tide,14,15,12,400,,,,,16,,,,aeda69d2070fafb6,CasstheFae,clashblaster,Clash Blaster,dualsweeper,Dualie Squelchers,,,chakuchi,Splashdown,0,0,,2,2,13,360,1f6ae26bda2adce5,Chibi-chan,splatscope,Splatterscope,screwslosher,Sloshing Machine,,,jetpack,Inkjet,0,0,,0,0,11,242,37f2c2fae4255e3f,q,dualsweeper,Dualie Squelchers,clashblaster,Clash Blaster,,,pitcher,Splat-Bomb Launcher,0,0,,2,0,10,375,e82f0b095093a5c5,oWOW Chris,screwslosher,Sloshing Machine,splatscope,Splatterscope,,,presser,Sting Ray,0,0,,1,3,5,359,3,,,1,,4,1,,,,0,,,,,0,,,,,5,1,1,3,,2,,2,,,3,1,,,,3,1,,,1,4,,1,1,
58470,216093,1555968870,2019-04-22T17:34:30-04:00,858,polaris,Ruins of Ark Polaris,3,,,124.2,profreshional,Profreshional,30,profreshional,Profreshional,50,goldie_seeking,Goldie Seeking,normal,Mid Tide,14,28,27,915,,,normal,Mid Tide,16,39,26,554,,,normal,Mid Tide,18,42,24,797,aeda69d2070fafb6,CasstheFae,clashblaster,Clash Blaster,splatscope,Splatterscope,dualsweeper,Dualie Squelchers,jetpack,Inkjet,0,0,1,1,2,22,559,2a989e6b1f524bb9,Ryan♪,screwslosher,Sloshing Machine,clashblaster,Clash Blaster,splatscope,Splatterscope,chakuchi,Splashdown,0,0,1,0,0,23,622,bcb3056b6a354dae,Ninetales,dualsweeper,Dualie Squelchers,screwslosher,Sloshing Machine,clashblaster,Clash Blaster,pitcher,Splat-Bomb Launcher,0,0,1,1,1,17,774,88362947f91907c6,Bunbunelia,splatscope,Splatterscope,dualsweeper,Dualie Squelchers,screwslosher,Sloshing Machine,presser,Sting Ray,0,0,2,2,1,15,311,4,1,,1,1,3,,,,,2,,,1,,0,,,,,5,2,2,,,3,2,,,1,6,1,2,3,,5,,2,3,,6,1,2,3,
58471,216093,1555969981,2019-04-22T17:53:01-04:00,859,polaris,Ruins of Ark Polaris,3,,,94.2,profreshional,Profreshional,50,profreshional,Profreshional,70,mothership,The Mothership,low,Low Tide,12,26,18,619,,,high,High Tide,13,24,22,770,,,normal,Mid Tide,15,33,23,559,aeda69d2070fafb6,CasstheFae,dualsweeper,Dualie Squelchers,splatscope,Splatterscope,screwslosher,Sloshing Machine,presser,Sting Ray,0,0,1,0,2,20,390,6c68164b24cc83ed,Lammi,splatscope,Splatterscope,clashblaster,Clash Blaster,dualsweeper,Dualie Squelchers,jetpack,Inkjet,1,0,1,1,4,11,451,aef477ef3a1dde95,Twinket30,clashblaster,Clash Blaster,screwslosher,Sloshing Machine,splatscope,Splatterscope,chakuchi,Splashdown,0,0,0,2,2,20,561,c6ad837f9e2cdead,Vivi,screwslosher,Sloshing Machine,dualsweeper,Dualie Squelchers,clashblaster,Clash Blaster,pitcher,Splat-Bomb Launcher,0,0,0,5,0,15,546,3,,,,1,2,,1,,,0,,,,,0,,,,,5,1,,3,1,3,1,1,1,,2,1,1,,,7,,1,2,2,4,1,2,,1
